WORD,LastCell
C1GK98,Dimethylation(NP)
C1G0E5,O-Diisopropylphosphorylation
C1G411,Sodium adduct
C1G3T9,Formylation;Phosphorylation (STY)
C1GEX7,Amidation;Methylation(KR)
A0A0A0HRG7,Methylation(KR)
C1FYR1,Carbamidomethylation
C1G0R1,Oxidation (M)
C1G6T3,Formylation
C1GCI7,2-amino-3-oxo-butanoic_acid
C1FZL1,Methylation(others)
C1GEU2,Oxidation (M)
C1FYR6,Replacement of proton by lithium
C1G371,2-amino-3-oxo-butanoic_acid
C1GB65,Carboxylation (DKW)
C1G5G4,Carbamidomethylation
C1GB13,Methylation(KR)
C1GBG9,Carbamidomethylation
C1G0A1,Acetylation (N-term);Hexose (NSY)
C1GAG3,Deamidation (NQ)
C1GAG5,Oxidation (M)
C1G9X9,Methylation(KR)
C1G821,Lysine oxidation to aminoadipic semialdehyde
C1G1Y7,Carbamidomethylation
C1G3Y8,Oxidation or Hydroxylation
C1GK98,Biotinylation
C1G0E5,Guanidination
C1G2V1,Phosphorylation (STY)
C1G2S7,Methylation(KR)
"C1FYR6,""Propionamide (K, X@N-term)"""
C1FZ57,Formylation
C1FZC6,Pyro-glu from Q
C1GII4,Diethylation
C1G7K8,Deamidation (NQ)
C1G8R5,Carbamidomethylation
C1G673,Carbamidomethylation
C1G5V6,Arginine oxidation to glutamic semialdehyde
C1GM08,Oxidation (M)
C1GJI6,Oxidation (M);Formylation
C1G9C9,Carbamidomethylation
C1G0T1,Acetylation (Protein N-term);Carbamidomethylation
C1GGT8,Glyoxal-derived hydroimiadazolone
C1FZR2,Phosphorylation (HCDR)
C1G7E0,Methylation(KR)
C1G0E5,Replacement of proton by lithium
C1G3C4,Ethanolation (KR)
C1GML7,Ethanolation (KR)
C1GCI0,Dethiomethyl
A0A0A0HV09,Oxidation (M)
C1G6X9,Acetylation (Protein N-term)
C1GDQ2,Oxidation (M)
A0A0A0HV62,ISD (z+2)-series
C1GDJ1,Oxidation (M)
C1FYW9,Pyro-glu from E
C1G1C8,Oxidation (M)
C1GFA3,Deamidation (NQ)
C1GLM2,Beta-methylthiolation (ND)
C1GAY4,Dehydration
C1G0E3,Ammonia-loss (N)
C1G4N0,Propionaldehyde +40
C1GJ83,Carbamidomethylation
C1GCV9,Dihydroxy
C1G9P8,Pyro-glu from Q;Carbamidomethylation;Deamidation (NQ)
C1GM03,Myristoylation
C1GKG3,Replacement of proton by lithium
C1GB47,Propionaldehyde +40
C1G1F2,EDT
C1G1C8,Dihydroxy
C1G3Y8,Formylation
C1GHV2,Iodination
C1GBM4,Deamidation (R)
C1GMC5,Acetylation (Protein N-term)
C1GJD3,Carbamidomethylation
C1GG76,2-amino-3-oxo-butanoic_acid
A0A0A0HT22,Carbamidomethylation
C1GKU6,Acetylation (K);Oxidation (M)
C1GH64,Oxidation (M)
C1GGG3,Methylation(KR)
C1G1C8,Methylation(KR)
A0A0A0HYY2,Deamidation (NQ)
C1GGW8,Carbamidomethylation
C1FYR6,Acetylation (K)
Protein List,Protein Description Contains:
C1GCK9,2-amino-3-oxo-butanoic_acid
C1G1T5,Carboxylation (DKW)
A0A0A0HQC4,Deamidation (NQ)
C1GM00,Methionine replacement by azido homoalanine;Carbamidomethylation
C1GA13,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G9D7,Methylation(others)
C1GLM2,Lysine oxidation to aminoadipic semialdehyde;Carbamidomethylation
C1G9C0,2-amino-3-oxo-butanoic_acid
C1G1Y1,Carbamidomethylation
A0A0A0HV62,Malonylation
C1GB79,O-Isopropylmethylphosphonylation
C1G064,Hexose (NSY)
C1GL73,Carbamylation
C1FYR6,Deamidation (NQ)
C1GA32,Pyro-glu from Q
C1GGT8,Amidination of lysines or N-terminal amines with methyl acetimidate
C1FZR2,Pyro-glu from E
C1GGQ3,Oxidation (M)
C1FZ44,Carbamidomethylation
C1GN32,Pyro-glu from Q
C1G3Y8,N-Succinimidyl-2-morpholine acetate
C1GMV8,Dimethylation(KR)
C1GBW5,Carbamidomethylation
C1G371,Sodium adduct
C1FYR6,Amidation
A0A0A0HT80,Ethanolation (KR)
C1GLU6,2-amino-3-oxo-butanoic_acid
C1GF83,Carbamidomethylation
C1GKG3,Replacement of 2 protons by calcium
C1G2Y7,Carbamidomethylation
C1GJI4,Carbamidomethylation
C1G255,Carbamidomethylation
A0A0A0HUJ5,Glycidamide adduct
A0A0A0HVP8,Carbamidomethylation
C1GHS5,Methylation(KR);Carbamidomethylation;Dehydration
C1FYJ9,Biotinylation
C1GDK5,Carbamidomethylation
C1G0N2,ISD (z+2)-series
C1GJS2,Dehydration;Methylation(KR)
C1FZ06,Deamidation (NQ)
C1GCX5,2-amino-3-oxo-butanoic_acid
C1FYJ9,Hexose (NSY);Methylation(KR)
C1G0E5,Deamidation (R)
C1G411,Oxidation (M)
C1GBC4,2-amino-3-oxo-butanoic_acid
C1GHF6,2-amino-3-oxo-butanoic_acid
C1GML7,Formylation
C1GCT8,Ammonia-loss (N)
C1GEN5,Deamidation (R)
C1GHD6,Acetylation (K);Sodium adduct
C1GM00,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GGZ4,Deamidation (NQ)
C1G3Y8,Michael addition with methylamine
C1FYR6,Deamidation followed by a methylation
C1G0E5,Amidation
C1GCI0,Biotinylation;Phosphorylation (STY)
C1GA20,Carbamidomethylation
C1G0P4,Oxidation (M)
C1GK98,Sodium adduct
A0A0A0HTR8,Carbamylation
C1GEN5,Amidation
C1G411,Dihydroxy
C1GM00,Propargylamine;Carbamidomethylation
A0A0A0HV62,Ethylation
C1GG76,Ethylation
C1G002,2-amino-3-oxo-butanoic_acid
C1GFA3,Dethiomethyl
C1GB82,Carbamidomethylation
C1GH49,Deamidation (NQ)
C1GJY9,Acetylation (N-term);Formylation
C1GG76,Phosphorylation (STY);Methylation(KR)
C1G411,Methylation(KR)
C1G6U5,Methylation(others)
A0A0A0HWY2,Dehydration;Methylation(KR)
C1GKC9,Aminoethylcysteine
C1GCI0,2-amino-3-oxo-butanoic_acid
C1GG76,Methylation(KR);Deamidation (NQ)
C1GAT8,Hexose (NSY)
C1GGC0,Carbamidomethylation
C1G0E5,Deamidation followed by a methylation
C1GKG3,Dehydration
C1G065,Deamidation (R)
C1G248,Pyro-glu from Q
C1G5F6,Carboxylation (DKW)
A0A0A0HWK8,Dehydration;Methylation(KR)
C1G0X4,Pyro-glu from Q;Deamidation (NQ)
C1GEN5,Deamidation followed by a methylation
C1G6G2,Carbamidomethylation
C1G2J3,Oxidation (M)
C1G2F3,Deoxy
C1GA13,Biotinylation
C1GBM4,Pyro-glu from E;Methylation(KR)
C1GA17,Pyro-glu from Q
C1G5F6,Pyridylacetyl
C1G065,Amidation
C1GHD6,Lysine oxidation to aminoadipic semialdehyde;Carbamidomethylation
C1G9G6,Oxidation (M)
C1G9C0,Sulfation
C1FYQ2,Oxidation (M)
C1G6F6,Carboxyethyl
C1GMU5,Dehydration;Methylation(KR)
C1G4I7,Oxidation (M)
C1G2J3,Dihydroxy
C1G6S0,Pyro-glu from Q
C1G5V6,Bis(hydroxphenylglyoxal) arginine
C1GLX8,Acetylation (Protein N-term);Dehydration
C1FYJ9,Diethylation
"C1G0D4,""Propionamide (K, X@N-term)";"Carbamidomethylation"""
C1FZ57,Methylation(others)
C1FYR1,Acetylation (K)
A0A0A0HS69,Oxidation (HW)
C1G0E5,Lysine oxidation to aminoadipic semialdehyde
C1FYE8,2-amino-3-oxo-butanoic_acid
C1G989,Dimethylation(KR)
C1G561,Oxidation (M)
C1GB65,O-Diisopropylphosphorylation
C1G065,Deamidation followed by a methylation
C1G3L4,phosphate-ribosylation
C1GEN5,Lysine oxidation to aminoadipic semialdehyde
C1G2V1,Pyridylacetyl
C1GA32,Carbamidomethylation
C1GFG5,Pyridylacetyl
C1FYR1,Deamidation (NQ)
A0A0A0HV62,Carboxyethyl
C1G5P0,Carbamidomethylation
A0A0A0HRT0,Carbamidomethylation
C1GGT8,Methylation(others)
C1G002,Ethylation
C1GCJ6,Lysine oxidation to aminoadipic semialdehyde
C1G9X3,Carboxylation (DKW)
C1G0D4,Oxidation to nitro
C1G391,Pyro-glu from Q
C1G2J3,Phosphorylation (STY)
C1GBX3,Acetylation (Protein N-term)
C1GE03,Pyro-glu from Q
C1GCI7,Oxidation (M)
C1FYJ7,Acetylation (TSCYH)
C1G1H4,Methylation(KR)
C1FYJ9,Sulfation
C1G1C6,Deamidation (NQ)
C1GHE4,Methylation(C-term)
C1G9D5,Methylation(KR);Carbamidomethylation
C1G002,Ubiquitin
C1GAF5,Oxidation (M)
C1G065,Acetylation (Protein N-term)
C1GLA5,Ubiquitination
C1GCI0,Sulfation
C1GB65,Replacement of proton by lithium
C1G785,Carbamidomethylation
"C1G5F6,""Carboxymethyl (KW, X@N-term)"""
C1GCI0,Sodium adduct
C1GB13,Pyro-glu from Q
C1G810,Benzyl isothiocyanate
C1G9X3,Pyro-glu from Q
C1GHN0,Dethiomethyl
C1G3P9,Carbamidomethylation
C1GHV2,Glyoxal-derived hydroimiadazolone
C1G1F2,O-Diisopropylphosphorylation
C1G712,Dimethylation(KR);Methylation(KR)
C1G3T9,Sodium adduct;Acetylation (K)
C1GD55,Acetylation (N-term)
C1G9M7,2-amino-3-oxo-butanoic_acid
C1G9P8,Sodium adduct
C1GKL7,Oxidation (M)
C1G1M5,Biotinylation
C1GBT0,Pyro-glu from Q
C1GCS1,Carbamidomethylation
C1G3L4,Dihydroxy;Carbamidomethylation
A0A0A0HUJ5,Deamidation (R)
C1GDK2,Acetylation (Protein N-term);Carbamidomethylation;Methylation(KR)
C1GJ83,Deamidation (NQ)
C1GIL9,Carbamidomethylation
C1G1D9,Phosphorylation (STY)
C1G3T9,Oxidation (M)
C1GHV2,Formylation
C1G1C8,Carboxylation (DKW)
C1GH26,Carbamidomethylation
C1FYR6,Pyro-glu from E
C1G3L4,Dimethylation(KR);Carbamidomethylation
C1G3T9,Phosphorylation (STY);Acetylation (K)
C1GFL2,Oxidation (M)
C1GIE5,Carbamidomethylation
C1GMG0,Deamidation (NQ)
C1GMU5,Carboxylation (E)
"C1GBZ4,""Propionamide (K, X@N-term)"""
A0A0A0HWY2,Acetylation (N-term);Methylation(KR)
C1FYR1,Acetylation (Protein N-term)
C1GE52,Hexose (NSY)
C1G596,Methylation(others)
C1GHJ0,Methylation(others)
C1G3C4,Methylation(others)
A0A0A0HV62,Formation of five membered aromatic heterocycle
C1GKL7,Methylation(KR)
C1G3T9,Dihydroxy
C1GML7,Methylation(others)
C1GH68,Carbamidomethylation
C1GK98,Methylation(KR)
C1G5V6,Ammonia-loss (N)
C1GM00,Formylation;Methylation(KR)
C1GGR5,Replacement of proton by potassium
C1G373,Carbamidomethylation
C1G3T9,Methylation(KR)
C1G9F5,Oxidation (M);Dehydration
C1G760,Carbamidomethylation
C1G0U1,Deamidation (NQ)
A0A0A0HVP8,Acetylation (K)
C1GK99,Oxidation (M)
C1GFL2,Methylation(KR)
C1GLM2,Formylation
C1GMZ1,Formylation
C1G1T5,Oxidation or Hydroxylation
A0A0A0HT57,Deamidation (NQ)
C1GCK9,Dihydroxy
C1G3Y8,ISD (z+2)-series
C1GA17,Ethanolation (KR)
C1GB65,Deamidation (NQ)
C1G9C0,Dihydroxy
C1G2S7,Carbamidomethylation
C1GCK9,Methylation(KR)
